
Iterations = 1010:11000
Thinning interval = 10 
Number of chains = 3 
Sample size per chain = 1000 

1. Empirical mean and standard deviation for each variable,
   plus standard error of the mean:

                         Mean        SD  Naive SE Time-series SE
loglambda[1,1,1,1,1]  -1.4219 0.0040437 7.383e-05      1.129e-03
loglambda[1,2,1,1,1] -27.6455 3.1187006 5.694e-02      1.758e-01
loglambda[1,3,1,1,1]   5.9756 3.2021425 5.846e-02      5.422e-02
loglambda[1,4,1,1,1]   5.2053 0.1894953 3.460e-03      3.287e-03
loglambda[1,5,1,1,1]   8.7516 1.9527180 3.565e-02      7.701e-02
loglambda[1,6,1,1,1]   6.4371 2.7802059 5.076e-02      1.407e-01
loglambda[1,7,1,1,1]   8.9515 1.8330831 3.347e-02      7.185e-02
loglambda[1,1,2,1,1] -44.7531 3.2372349 5.910e-02      1.930e-01
loglambda[1,2,2,1,1]  -0.9278 0.0005139 9.382e-06      1.754e-05
loglambda[1,3,2,1,1]   6.0358 3.1906018 5.825e-02      5.776e-02
loglambda[1,4,2,1,1]   9.1182 1.8889954 3.449e-02      7.151e-02
loglambda[1,5,2,1,1]   4.9853 0.2550053 4.656e-03      4.683e-03
loglambda[1,6,2,1,1]   6.7352 2.7557924 5.031e-02      1.362e-01
loglambda[1,7,2,1,1]   9.1929 1.9776975 3.611e-02      8.034e-02
loglambda[1,1,3,1,1]   6.0120 3.2124807 5.865e-02      5.866e-02
loglambda[1,2,3,1,1]   6.0593 3.1823888 5.810e-02      5.720e-02
loglambda[1,3,3,1,1]   5.9440 3.2522971 5.938e-02      6.001e-02
loglambda[1,4,3,1,1]   5.9331 3.2629556 5.957e-02      1.923e-01
loglambda[1,5,3,1,1]   5.9689 3.1346707 5.723e-02      1.942e-01
loglambda[1,6,3,1,1]   5.6675 3.3119823 6.047e-02      2.104e-01
loglambda[1,7,3,1,1]   6.0181 3.0264637 5.526e-02      1.671e-01
loglambda[1,1,4,1,1]   2.9470 0.2081361 3.800e-03      3.800e-03
loglambda[1,2,4,1,1]   7.4839 2.2193022 4.052e-02      1.057e-01
loglambda[1,3,4,1,1]   5.9070 3.3031167 6.031e-02      2.046e-01
loglambda[1,4,4,1,1]   0.3870 0.0010619 1.939e-05      3.107e-04
loglambda[1,5,4,1,1]   2.6450 0.0359762 6.568e-04      6.569e-04
loglambda[1,6,4,1,1]   3.1201 0.2354164 4.298e-03      4.676e-03
loglambda[1,7,4,1,1]   2.6318 0.0274471 5.011e-04      6.856e-03
loglambda[1,1,5,1,1]   7.6344 2.3763645 4.339e-02      1.128e-01
loglambda[1,2,5,1,1]   3.1895 0.2799152 5.111e-03      6.358e-03
loglambda[1,3,5,1,1]   6.2040 3.1005823 5.661e-02      1.807e-01
loglambda[1,4,5,1,1]   3.4039 0.0421785 7.701e-04      7.428e-04
loglambda[1,5,5,1,1]   0.2253 0.0008328 1.520e-05      2.165e-04
loglambda[1,6,5,1,1]   4.5404 0.7706411 1.407e-02      1.706e-02
loglambda[1,7,5,1,1]   3.0552 0.0409560 7.478e-04      9.984e-03
loglambda[1,1,6,1,1]   5.8804 3.1427498 5.738e-02      5.861e-02
loglambda[1,2,6,1,1]   6.0356 3.1287489 5.712e-02      5.709e-02
loglambda[1,3,6,1,1]   6.0315 3.2341472 5.905e-02      6.076e-02
loglambda[1,4,6,1,1]   5.5014 0.2363974 4.316e-03      4.271e-03
loglambda[1,5,6,1,1]   6.3351 0.7509340 1.371e-02      1.451e-02
loglambda[1,6,6,1,1]  -1.1457 0.0002888 5.272e-06      1.148e-05
loglambda[1,7,6,1,1]   5.0705 0.1742544 3.181e-03      6.131e-03
loglambda[1,1,7,1,1]   8.3270 2.2099900 4.035e-02      9.142e-02
loglambda[1,2,7,1,1]   8.0672 2.0077327 3.666e-02      7.974e-02
loglambda[1,3,7,1,1]   5.5906 3.3440373 6.105e-02      2.038e-01
loglambda[1,4,7,1,1]   2.8123 0.0245877 4.489e-04      4.489e-04
loglambda[1,5,7,1,1]   2.7867 0.0367422 6.708e-04      6.700e-04
loglambda[1,6,7,1,1]   3.8950 0.2057475 3.756e-03      4.829e-03
loglambda[1,7,7,1,1]   7.8653 2.1801491 3.980e-02      1.355e-01
loglambda[1,1,1,2,1]   6.0569 3.2631594 5.958e-02      5.959e-02
loglambda[1,2,1,2,1]   6.1463 3.2249630 5.888e-02      5.987e-02
loglambda[1,3,1,2,1]   6.1609 3.2855950 5.999e-02      5.552e-02
loglambda[1,4,1,2,1]   7.2876 2.5258460 4.612e-02      1.253e-01
loglambda[1,5,1,2,1]   6.4524 2.6819476 4.897e-02      1.644e-01
loglambda[1,6,1,2,1]   6.0637 3.1902671 5.825e-02      6.269e-02
loglambda[1,7,1,2,1]   7.3063 2.4286962 4.434e-02      1.178e-01
loglambda[1,1,2,2,1]   6.0078 3.1757383 5.798e-02      5.708e-02
loglambda[1,2,2,2,1]   5.9586 3.2200183 5.879e-02      5.874e-02
loglambda[1,3,2,2,1]   5.9037 3.2148458 5.869e-02      5.867e-02
loglambda[1,4,2,2,1]   7.0804 2.4245326 4.427e-02      1.052e-01
loglambda[1,5,2,2,1]   6.8619 2.8304191 5.168e-02      1.694e-01
loglambda[1,6,2,2,1]   6.0067 3.2530529 5.939e-02      5.935e-02
loglambda[1,7,2,2,1]   7.2798 2.3237637 4.243e-02      1.174e-01
loglambda[1,1,3,2,1]   6.0500 3.1839983 5.813e-02      6.015e-02
loglambda[1,2,3,2,1]   5.8920 3.1791348 5.804e-02      5.688e-02
loglambda[1,3,3,2,1]   6.0440 3.1616944 5.772e-02      5.576e-02
loglambda[1,4,3,2,1]   6.1031 3.2029694 5.848e-02      1.868e-01
loglambda[1,5,3,2,1]   6.2259 3.1819688 5.809e-02      1.858e-01
loglambda[1,6,3,2,1]   5.9551 3.1512349 5.753e-02      5.667e-02
loglambda[1,7,3,2,1]   6.1199 3.1723046 5.792e-02      1.872e-01
loglambda[1,1,4,2,1]   6.1438 3.2189738 5.877e-02      1.854e-01
loglambda[1,2,4,2,1]   6.2837 3.2704618 5.971e-02      1.903e-01
loglambda[1,3,4,2,1]   5.9338 3.1818822 5.809e-02      1.796e-01
loglambda[1,4,4,2,1]   2.4887 0.1356128 2.476e-03      2.417e-03
loglambda[1,5,4,2,1]   7.5476 2.1661395 3.955e-02      9.851e-02
loglambda[1,6,4,2,1]   6.1800 3.3304880 6.081e-02      2.071e-01
loglambda[1,7,4,2,1]   7.6011 2.1549281 3.934e-02      9.407e-02
loglambda[1,1,5,2,1]   5.9777 3.1814020 5.808e-02      1.930e-01
loglambda[1,2,5,2,1]   5.9640 3.2280274 5.894e-02      1.936e-01
loglambda[1,3,5,2,1]   5.6565 3.2634960 5.958e-02      1.999e-01
loglambda[1,4,5,2,1]   7.8549 2.3252902 4.245e-02      1.029e-01
loglambda[1,5,5,2,1]   4.5708 0.7693103 1.405e-02      1.664e-02
loglambda[1,6,5,2,1]   5.9579 3.3298883 6.080e-02      2.084e-01
loglambda[1,7,5,2,1]   7.7813 2.2600285 4.126e-02      1.000e-01
loglambda[1,1,6,2,1]   5.9730 3.2417622 5.919e-02      5.869e-02
loglambda[1,2,6,2,1]   5.9262 3.2934483 6.013e-02      6.144e-02
loglambda[1,3,6,2,1]   6.0824 3.1897928 5.824e-02      5.577e-02
loglambda[1,4,6,2,1]   7.1072 2.3610648 4.311e-02      1.065e-01
loglambda[1,5,6,2,1]   2.3209 2.9073962 5.308e-02      2.837e-01
loglambda[1,6,6,2,1]   5.9768 3.1819550 5.809e-02      5.782e-02
loglambda[1,7,6,2,1]   7.3424 2.4435168 4.461e-02      1.163e-01
loglambda[1,1,7,2,1]   6.2294 3.1888491 5.822e-02      1.853e-01
loglambda[1,2,7,2,1]   6.0215 3.1988412 5.840e-02      1.904e-01
loglambda[1,3,7,2,1]   6.0291 3.0792435 5.622e-02      1.758e-01
loglambda[1,4,7,2,1]   8.1657 1.9572385 3.573e-02      7.780e-02
loglambda[1,5,7,2,1]   8.0982 2.0002679 3.652e-02      8.185e-02
loglambda[1,6,7,2,1]   6.1081 3.1769920 5.800e-02      1.880e-01
loglambda[1,7,7,2,1]   4.9685 0.4825498 8.810e-03      8.843e-03
loglambda[1,1,1,3,1] -27.7678 3.3318696 6.083e-02      1.995e-01
loglambda[1,2,1,3,1]   5.9359 3.2098658 5.860e-02      5.859e-02
loglambda[1,3,1,3,1]   5.8888 3.1584089 5.766e-02      5.879e-02
loglambda[1,4,1,3,1]   8.8416 1.9795154 3.614e-02      8.311e-02
loglambda[1,5,1,3,1]   8.0656 2.1320095 3.892e-02      8.907e-02
loglambda[1,6,1,3,1]   5.9198 3.2116948 5.864e-02      5.865e-02
loglambda[1,7,1,3,1]   8.5431 1.8832111 3.438e-02      7.428e-02
loglambda[1,1,2,3,1]   6.0793 3.1618835 5.773e-02      5.638e-02
loglambda[1,2,2,3,1]   6.0379 3.1690243 5.786e-02      5.752e-02
loglambda[1,3,2,3,1]   6.0481 3.2028833 5.848e-02      5.993e-02
loglambda[1,4,2,3,1]   8.7165 1.9839517 3.622e-02      8.279e-02
loglambda[1,5,2,3,1]   8.1391 2.1430877 3.913e-02      8.953e-02
loglambda[1,6,2,3,1]   6.0381 3.2133497 5.867e-02      5.573e-02
